date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-09-06,,4,,,,5,,
2017-09-07,,,,,,,,
2017-09-08,,,,,,,,
2017-09-09,,,,,,,,
2017-09-10,,,,,,,,
2017-09-11,,,,,,,,
2017-09-12,,,,,,,,
2017-09-13,,,,,,,,
2017-09-14,,,,,,,,
2017-09-15,,,,,,,,
2017-09-16,,4784,,,,3117,,
2017-09-17,3151564.16871,1575,0.0,0.025794,688849.0,1424,309.528,
2017-09-18,1392261.81201,815,0.0,0.024788,378063.0,762,297.456,
2017-09-19,1158205.93933,488,0.0,0.024657,181704.0,422,566.075406,
2017-09-20,1327882.65354,340,0.0,0.018221,270725.0,321,401.020012512,
2017-09-21,3235724.37425,639,0.0,0.022643,388625.0,506,893.2255926,
2017-09-22,1180609.04947,334,0.0,0.019982,277907.0,280,793.2674162,
