date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-07-13,,1,,,,2,,
2017-07-14,,1,,,,2,,
2017-07-15,,,,,,,,
2017-07-16,,,,,,,,
2017-07-17,,,,,,,,
2017-07-18,,,,,,,,
2017-07-19,,,,,,,,
2017-07-20,,2,,,,2,,
2017-07-21,,1,,,,2,,
2017-07-22,,,,,,,,
2017-07-23,,,,,,,,
2017-07-24,,422,,,,365,,
2017-07-25,,1120,,,,848,,
2017-07-26,,5069,,,,2963,,
2017-07-27,,1288,,,,888,,
2017-07-28,,674,,,,452,,
2017-07-29,,261,,,,191,,
2017-07-30,,133,,,,106,,
2017-07-31,,304,,,,204,,
2017-08-01,,236,,,,165,,
2017-08-02,,458,,,,301,,
2017-08-03,,1243,,,,787,,
2017-08-04,,1669,,,,964,,
2017-08-05,,604,,,,374,,
2017-08-06,,885,,,,582,,
2017-08-07,,842,,,,613,,
2017-08-08,6406119.52562,652,0.0,0.11095,7543670.0,421,1109.38905,
2017-08-09,1827569.40496,506,47972420.0,0.113652,5319330.0,370,907.909002,
2017-08-10,2401169.29627,472,43397420.0,0.102813,9412790.0,322,1025.5082685,
2017-08-11,12268588.0394,1489,47736192.0,0.113092,28319900.0,1054,1461.60677569,
2017-08-12,3022424.74663,566,75747928.0,0.179455,14449400.0,433,1615.2028704,
2017-08-13,17736311.4074,3682,60916288.0,0.144317,26199000.0,2548,939.154499348,
2017-08-14,23703969.8346,3384,115398208.0,0.181307,61300700.0,2132,1113.17489575,
2017-08-15,24256955.751,1635,215024192.0,0.33015,33235400.0,1253,1980.9,
2017-08-16,9839764.35736,1186,182457904.0,0.277113,20149800.0,933,1563.4470215,
2017-08-17,37994474.0319,1588,199814048.0,0.300867,17016300.0,1341,3008.369133,
2017-08-18,10023043.5874,1349,186973312.0,0.280177,19448900.0,931,1540.9735,
2017-08-19,3647250.04595,836,153947392.0,0.229741,20150200.0,612,1275.50263037,
2017-08-20,2055242.59806,507,151521360.0,0.22612,19136800.0,418,773.913882309,
2017-08-21,8660398.7831,677,144854272.0,0.216171,18912500.0,553,1071.127305,
2017-08-22,2179053.75086,568,118968072.0,0.176904,20542100.0,455,926.623152,
2017-08-23,3200988.28207,715,124750984.0,0.185124,21797700.0,580,922.84314,
2017-08-24,2687322.39909,589,136922960.0,0.202427,8670120.0,429,958.491845,
2017-08-25,27030181.1267,3060,125499664.0,0.184535,9366220.0,2904,1806.45916571,
2017-08-26,1217259.15219,401,122187096.0,0.179665,7509990.0,338,654.5878677,
