date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-01-21,4353920.14743,428,1608866048.0,16.25,141562000.0,421,1141.59800617,
2018-01-22,1515434.69428,310,1405874048.0,14.2,138026000.0,300,557.35,
2018-01-23,3112704.31456,351,1287331328.0,13.0,91706200.0,328,741.30041401,
2018-01-24,2466461.4132,292,1306054656.0,13.19,105736000.0,278,610.669578584,
2018-01-25,1554898.47822,276,1362479360.0,13.76,105648000.0,261,624.489317787,
2018-01-26,5913958.90456,301,1308063744.0,13.21,113429000.0,264,949.510094373,
2018-01-27,1650018.37132,311,1310273664.0,13.23,84009400.0,290,518.616,
2018-01-28,6539745.88777,299,1317057920.0,13.3,93871104.0,270,618.93279,
2018-01-29,2375106.65091,233,1341186944.0,13.55,71294304.0,231,1001.4205361,
2018-01-30,744167.146796,266,1264765696.0,12.77,59389600.0,258,587.61155,
2018-01-31,2613164.25116,251,1115718144.0,11.27,50435000.0,251,651.085053391,
2018-02-01,1740848.68364,382,1106810880.0,11.18,82984200.0,350,1043.77964145,
2018-02-02,1283164.26572,238,931519744.0,9.41,91468200.0,240,1159.7825,
2018-02-03,716284.945297,223,960105600.0,9.7,56556200.0,216,485.0,
2018-02-04,638334.718656,167,964954688.0,9.75,49990000.0,176,491.78862188,
2018-02-05,1311856.7284,222,834443264.0,8.43,55276900.0,228,664.15480064,
2018-02-06,634391.783806,259,673916480.0,6.81,97189904.0,253,601.4592,
2018-02-07,637014.562204,206,823329408.0,8.32,77970304.0,211,711.463086422,
2018-02-08,3609.50771727,12,801391552.0,8.09,82496000.0,19,80.847818691,
2018-02-09,851197.742876,177,852179520.0,8.61,9284.0,151,861.0,
2018-02-10,1552507.80681,265,963676224.0,9.73,80123200.0,246,611.543227132,
2018-02-11,3787714.75591,209,911014976.0,9.2,68554600.0,196,565.040014772,
2018-02-12,473138.178054,242,862555968.0,8.71,50792600.0,217,254.548516229,
2018-02-13,452543.568744,193,922579584.0,9.32,41593400.0,177,177.7324,
2018-02-14,2685836.79948,157,892700864.0,9.02,68781600.0,141,622.9212,
2018-02-15,1037138.00582,184,1028825024.0,10.39,108962000.0,180,745.883856557,
2018-02-16,431584.984791,189,1080732160.0,10.91,71131800.0,174,587.95889311,
2018-02-17,407719.123931,199,1096733312.0,11.08,76093504.0,211,322.830098518,
2018-02-18,1658084.01104,176,1157727872.0,11.69,62044700.0,186,367.211406766,
2018-02-19,1135399.06961,144,1056158912.0,10.67,54898800.0,164,527.903891549,
2018-02-20,632866.915745,178,1098196608.0,11.09,66512400.0,193,775.993555575,
2018-02-21,806170.369273,13281,978027200.0,9.88,55087600.0,13126,1.482,
2018-02-22,1808033.03996,19581,931201152.0,9.4,47216100.0,17514,0.94,
2018-02-23,1963328.5308,73350,878591168.0,8.87,53626800.0,60948,0.9757,
2018-02-24,3419295.65407,143809,959200384.0,9.69,48709200.0,133783,0.969,
2018-02-25,678609.333095,40380,906298752.0,9.15,43814500.0,39248,0.915,
2018-02-26,2360278.89806,520,927687680.0,9.37,53540300.0,574,18.67951665,
2018-02-27,2555333.10888,1988,986727232.0,9.97,97184400.0,1987,1.4955,
2018-02-28,1989767.03359,527,1058943744.0,10.69,69036400.0,549,1.6035,
2018-03-01,962018.828835,731,1034516480.0,10.45,72474200.0,752,1.045,
2018-03-02,1071455.6404,225,1035376640.0,10.46,46449100.0,249,461.053369497,
2018-03-03,442825.191398,176,1018428032.0,10.29,40001900.0,200,222.008516999,
2018-03-04,579812.043643,178,1010655232.0,10.21,37886900.0,185,323.50385,
2018-03-05,3355659.92981,183,1030126400.0,10.4,38605100.0,206,216.161337704,
2018-03-06,390784.7549,226,1005470592.0,10.15,38182600.0,250,149.732588982,
2018-03-07,643671.849377,269,930265280.0,9.4,79740800.0,293,53.056808126,
2018-03-08,1053794.97386,245,894659264.0,9.04,48535100.0,250,311.88,
2018-03-09,2584260.90704,205,817991360.0,8.26,46893300.0,212,309.569507271,
2018-03-10,694883.338303,278,818560768.0,8.27,41645000.0,288,251.131665434,
2018-03-11,715103.625837,130,757333056.0,7.65,45451700.0,155,448.243028197,
2018-03-12,191451.495323,140,821728000.0,8.3,51188100.0,178,119.326550738,
2018-03-13,2234811.0363,409,792008576.0,8.0,216111008.0,344,971.04424272,
2018-03-14,1092455.01456,310,1003011072.0,10.13,124112000.0,304,568.293,
2018-03-15,669921.897579,210,885637120.0,8.94,104531000.0,216,320.53586628,
2018-03-16,683550.677497,163,904245888.0,9.13,97626000.0,176,305.728512158,
2018-03-17,637916.404522,177,910826240.0,9.2,94679904.0,189,453.928,
2018-03-18,366204.949458,212,886909632.0,8.96,94840304.0,202,220.6848,
2018-03-19,1164046.47534,219,900037568.0,9.09,97938896.0,242,312.046997634,
2018-03-20,153588.158138,168,889856512.0,8.99,96919504.0,189,150.126658859,
2018-03-21,1479683.73898,278,907616064.0,9.17,131761000.0,253,534.83921464,
2018-03-22,1285254.37641,303,992959296.0,10.03,112305000.0,291,498.0898,
2018-03-23,2885597.30144,328,995066752.0,10.05,157246000.0,300,409.513132267,
2018-03-24,2879009.89255,535,1159064192.0,11.71,255358000.0,419,928.72226635,
2018-03-25,5553888.57716,396,1300568704.0,13.14,189518000.0,352,506.64540813,
2018-03-26,3776281.85609,414,1278619264.0,12.91,132353000.0,349,1485.44126203,
2018-03-27,608384.313726,214,1199936256.0,12.12,102579000.0,205,424.740956808,
2018-03-28,475241.474679,190,1140558848.0,11.52,92931200.0,194,378.15411721,
2018-03-29,1021706.79528,229,1158081792.0,11.7,81352096.0,249,303.03,
2018-03-30,2003176.61306,206,1006891392.0,10.17,75551600.0,206,396.688877588,
2018-03-31,843580.192396,221,1029045568.0,10.39,89256304.0,209,454.7703,
2018-04-01,3430890.04677,337,1104193664.0,11.15,87918096.0,257,866.495749126,
2018-04-02,5113321.43594,291,1286445696.0,11.07,116071000.0,263,723.0616254,
2018-04-03,2585305.23037,344,1470085120.0,12.64,141287008.0,315,573.733669603,
2018-04-04,1905301.20799,348,1545413248.0,13.29,119600000.0,246,438.885017181,
2018-04-05,2207340.78962,283,1418219648.0,12.2,103864000.0,243,374.81531067,
2018-04-06,2507959.05991,216,1452424576.0,12.49,81989696.0,216,372.34145085,
2018-04-07,1613018.99812,199,1426153088.0,12.27,87924896.0,193,226.995,
2018-04-08,7376664.87276,198,1454721280.0,12.51,79045000.0,206,250.2,
2018-04-09,1515411.22764,247,1409186944.0,12.12,80643696.0,217,375.6520674,
2018-04-10,2441470.36531,209,1384148352.0,11.91,87608200.0,197,357.3,
2018-04-11,1598712.03381,265,1399970432.0,12.04,92759696.0,221,481.6,
2018-04-12,5761391.05924,324,1444360576.0,12.42,133239000.0,260,440.365266625,
2018-04-13,9024101.54866,404,1529125504.0,13.15,148215008.0,338,511.052624402,
2018-04-14,3502144.19435,335,1564259968.0,13.45,94980800.0,331,79.0214455145,
2018-04-15,55551480.2342,364,1546025856.0,13.3,115373000.0,312,400.7955,
2018-04-16,2549885.38698,327,1487933440.0,13.05,75965504.0,287,354.927779909,
2018-04-17,2291614.83295,382,1394313984.0,12.23,77537400.0,320,666.212746165,
2018-04-18,9012560.46918,544,1344991488.0,11.79,90015104.0,312,1179.0,
2018-04-19,1684577.81705,418,1398475392.0,12.26,78661696.0,298,969.857068409,
2018-04-20,4416521.76404,494,1408753408.0,12.35,86036096.0,378,616.614733714,
2018-04-21,3709254.34259,2404,1433432576.0,12.57,141582000.0,2360,1155.855495,
2018-04-22,1748236.1833,391,1522941056.0,13.35,84873000.0,329,733.324550071,
2018-04-23,635127.604147,341,1468586624.0,12.88,132041000.0,286,574.257735223,
2018-04-24,1111382.77618,393,1556455808.0,13.65,165599008.0,355,273.0,
2018-04-25,3079457.66721,409,1734799744.0,15.21,144820992.0,353,228.15,
2018-04-26,505172.085044,325,1522126720.0,13.35,127788000.0,306,96.826375734,
2018-04-27,947029.552423,368,1670354560.0,14.65,101995000.0,325,244.308799843,
2018-04-28,9740568.31538,381,1628859648.0,14.28,122360000.0,344,280.132113173,
2018-04-29,858028.808783,370,1729339648.0,15.16,105495000.0,347,368.409133343,
2018-04-30,1511150.32505,389,1717773312.0,15.06,83765800.0,347,376.5,
2018-05-01,830877.254613,268,1632460032.0,14.31,75433904.0,250,354.507116096,
2018-05-02,1369960.49436,336,1615982976.0,14.17,80730304.0,302,397.003128506,
2018-05-03,4041319.19123,373,1646943616.0,14.44,104726000.0,321,288.817880432,
2018-05-04,2552812.95103,323,1668197248.0,14.63,79940496.0,306,405.1047,
2018-05-05,1169081.35214,378,1632987776.0,14.32,71502096.0,300,1292.60915136,
2018-05-06,2860569.05219,261,1637897088.0,14.36,74731600.0,230,455.43158077,
2018-05-07,682799.720455,208,1589622272.0,13.94,59800200.0,201,315.154961703,
2018-05-08,847026.730164,243,1562884992.0,13.7,57865500.0,220,274.0,
2018-05-09,2115731.33943,243,1542353792.0,13.52,99046304.0,231,499.002966644,
2018-05-10,2057798.75954,347,1673560448.0,14.68,68250000.0,282,694.91182363,
2018-05-11,1334273.62466,258,1582949504.0,13.88,57027500.0,231,416.4,
2018-05-12,268711.468183,179,1479426048.0,12.97,44001000.0,172,159.7084296,
2018-05-13,710036.088167,188,1483453696.0,13.01,70816496.0,186,260.210172902,
2018-05-14,1701749.27361,221,1500590464.0,13.16,49317700.0,210,306.435863079,
2018-05-15,6759332.5552,1156,1465877376.0,12.85,45696200.0,1134,1526.64274963,
2018-05-16,33934251.2406,289,1432144640.0,12.56,35233200.0,270,975.0452344,
2018-05-17,2626884.62278,226,1404491008.0,12.32,54251500.0,194,705.0736,
2018-05-18,4132656.09552,718,1409708928.0,12.36,243260992.0,477,1439.01940065,
2018-05-19,2169410.08762,429,1725971072.0,15.13,138320992.0,345,1513.0,
2018-05-20,3658728.93341,398,1636510336.0,14.35,95390200.0,298,1429.64312717,
2018-05-21,1442664.57912,256,1610878848.0,14.13,97367296.0,231,706.159084583,
2018-05-22,2567949.56538,286,1661682432.0,14.57,86545104.0,204,1431.29890605,
2018-05-23,2994160.04291,186,1579806080.0,13.85,68215200.0,171,1096.00699006,
2018-05-24,1206080.34157,167,1438059136.0,12.61,54410900.0,153,1008.8,
2018-05-25,2322644.62595,169,1486252800.0,13.03,49173800.0,140,1042.7716014,
2018-05-26,1115054.30835,145,1478316032.0,12.96,43258400.0,139,1018.66421392,
2018-05-27,686997.672214,125,1458098688.0,12.79,36691600.0,133,695.741177818,
2018-05-28,1508660.66714,194,1436871552.0,12.6,33398400.0,170,1118.19818209,
2018-05-29,825947.457549,163,1363415168.0,11.96,48807700.0,153,825.24,
2018-05-30,1930810.99898,138,1437882496.0,12.61,43146300.0,144,761.4198773,
2018-05-31,2671871.89312,237,1432563584.0,12.56,93931696.0,213,1207.76332,
2018-06-01,3146348.80262,230,1625287040.0,14.25,80342200.0,185,1425.0,
2018-06-02,832880.891484,178,1632979328.0,14.32,87983000.0,168,823.4,
2018-06-03,1940938.95362,138,1674348416.0,14.68,82182304.0,136,1033.1673497,
2018-06-04,1261499.53816,170,1673629824.0,14.68,58219100.0,167,858.78,
2018-06-05,471370.34029,214,1625536640.0,14.25,101474000.0,151,574.448336823,
2018-06-06,6885029.84059,548,1778931840.0,15.6,157806000.0,389,1100.12283574,
2018-06-07,6380719.55679,362,1969089408.0,17.27,131031000.0,290,1031.78397465,
2018-06-08,2291396.83131,245,1864514176.0,16.35,94394600.0,210,648.583899,
2018-06-09,2489278.47961,192,1860232576.0,16.31,85299904.0,162,856.371781909,
2018-06-10,3216846.30322,243,1816514048.0,15.93,79288200.0,189,1110.0024,
2018-06-11,5459854.65321,291,1612034688.0,14.14,83039696.0,231,522.605999712,
2018-06-12,11320374.5142,546,1770455040.0,15.52,116016000.0,340,723.044606088,
2018-06-13,4094310.96541,387,1744478464.0,15.3,97415904.0,313,800.177326704,
2018-06-14,1100906.38852,314,1669593984.0,14.64,80329504.0,224,580.7503536,
2018-06-15,711465.410593,286,1697163648.0,14.88,79159296.0,225,488.114859542,
2018-06-16,6396257.63361,346,1703353728.0,14.94,81354704.0,263,1426.25400746,
2018-06-17,5318904.30098,415,1799459328.0,15.78,107346000.0,297,1092.48572187,
2018-06-18,12429590.7609,894,1895562496.0,16.62,106776000.0,542,8147.124,
2018-06-19,4251265.47534,429,1913625600.0,16.78,80738096.0,287,906.12,
2018-06-20,11313185.1293,345,1911424256.0,16.76,65190300.0,270,831.6312,
2018-06-21,10187715.3531,598,1832899968.0,16.07,122980000.0,343,1220.60895055,
2018-06-22,8128697.40386,515,1946846208.0,17.07,113751000.0,360,836.43,
2018-06-23,3462457.28006,360,1779232384.0,15.6,70431104.0,300,365.82,
