date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2017-09-25,906544.48613,11,0.0,3.85859649123,2281357.68421,15,3858.59649123,
2017-09-26,43167.9918351,19,0.0,3.79614035088,2372574.63158,15,588.318998526,
2017-09-27,143846.171547,51,0.0,3.73368421053,2463791.57895,43,222.900947368,
2017-09-28,19345.8751701,16,0.0,3.67122807018,2555008.52632,20,120.859214368,
2017-09-29,18166.5578947,3,0.0,3.60877192982,2646225.47368,6,90.2192982456,
2017-09-30,2216482.83158,3,0.0,3.54631578947,2737442.42105,6,1108223.68421,
2017-10-01,5824.66494737,2,0.0,3.48385964912,2828659.36842,4,2912.33247368,
2017-10-02,5211.67106923,1,0.0,3.42140350877,2919876.31579,2,5211.67106923,
2017-10-03,8890.60297053,4,0.0,3.35894736842,3011093.26316,7,1590.19622211,
2017-10-04,6902.78670175,5,0.0,3.29649122807,3102310.21053,6,263.719298246,
2017-10-05,52193.4871927,5,0.0,3.23403508772,3193527.15789,6,646.807017544,
2017-10-06,42097.8580105,2,0.0,3.17157894737,3284744.10526,4,21048.9290053,
2017-10-07,41079.9069123,4,0.0,3.10912280702,3375961.05263,8,868.53345614,
2017-10-08,,,0.0,3.04666666667,3467178.0,,,
2017-10-09,,,0.0,2.98421052632,3558394.94737,,,
2017-10-10,3906.38561404,1,0.0,2.92175438596,3649611.89474,2,3906.38561404,
2017-10-11,20491.3058436,4,0.0,2.85929824561,3740828.84211,7,3368.25333333,
2017-10-12,4908.45789474,5,0.0,2.79684210526,3832045.78947,4,215.356842105,
2017-10-13,377.345263158,1,0.0,2.73438596491,3923262.73684,2,377.345263158,
2017-10-14,1837.96708772,3,0.0,2.67192982456,4014479.68421,4,595.519719298,
2017-10-15,3358.39263158,2,0.0,2.60947368421,4105696.63158,4,1679.19631579,
2017-10-16,435.54,1,0.0,2.54701754386,4196913.57895,2,435.54,
2017-10-17,777.667719298,2,0.0,2.48456140351,4288130.52632,3,388.833859649,
2017-10-18,1780.24736842,6,0.0,2.42210526316,4379347.47368,5,139.271052632,
2017-10-19,4716.93859649,2,0.0,2.35964912281,4470564.42105,4,2358.46929825,
2017-10-20,6271.33684211,5,0.0,2.29719298246,4561781.36842,7,461.735789474,
2017-10-21,12912.3094737,2,0.0,2.23473684211,4652998.31579,4,6456.15473684,
2017-10-22,134806.292271,3,0.0,2.17228070175,4744215.26316,6,2172.28070175,
2017-10-23,4867.36526316,3,0.0,2.1098245614,4835432.21053,6,620.288421053,
2017-10-24,23995.2758232,15,0.0,2.04736842105,4926649.15789,22,616.257894737,
2017-10-25,9829.28561404,6,0.0,1.9849122807,5017866.10526,9,340.41245614,
2017-10-26,7426.91657274,4,0.0,1.92245614035,5109083.05263,7,1538.19916356,
2017-10-27,78508.74,2,0.0,1.86,5200300.0,2,39254.37,
2017-10-28,1185.520248,4,0.0,1.98,909188.0,7,267.990624,
2017-10-29,4456.060176,3,0.0,1.66,4368280.0,6,1065.842176,
2017-10-30,331883.811312,39,0.0,2.04,5152710.0,43,614.04,
2017-10-31,55464.6895,7,0.0,1.72,6424290.0,10,236.7408,
2017-11-01,37164.368,6,0.0,1.81,4155450.0,11,5333.7985,
2017-11-02,12954.2218,6,0.0,1.69,3917230.0,10,2276.43,
2017-11-03,6931.38918,6,0.0,1.74,3329140.0,9,388.15659,
2017-11-04,5992.8,6,8228948.0,1.65,4416420.0,7,790.35,
2017-11-05,8294.454597,6,8452114.0,1.69,3381360.0,10,987.06985,
2017-11-06,13058.554506,7,8301089.0,1.66,4157400.0,10,1567.4633,
2017-11-07,34476.251194,27,7704392.0,1.54,4339130.0,29,455.84,
2017-11-08,71281.866838,19,9079893.0,1.82,4118620.0,9,1820.0,
2017-11-09,21201.390838,35,10300572.0,2.06,5308560.0,30,209.708,
2017-11-10,103628.79177,27,14086856.0,2.82,13424100.0,23,561.18,
2017-11-11,65480.753776,10,15107330.0,3.02,5584820.0,12,3072.85,
2017-11-12,97129.15227,19,13480225.0,2.7,902325.0,21,4870.8,
2017-11-13,11974.857258,9,13635414.0,2.73,5208.0,13,819.0,
2017-11-14,13675.9017,4,12437315.0,2.49,4585530.0,5,1870.40085,
2017-11-15,34092.003966,10,11863186.0,2.37,5959170.0,13,3332.22,
2017-11-16,47578.176076,20,11778787.0,2.36,3600880.0,20,1725.219236,
2017-11-17,155299.56351,6,13653977.0,2.73,545.0,8,5478.316389,
2017-11-18,65770.91274,6,13303875.0256,2.76358974359,401125.897436,6,1793.68995974,
2017-11-19,4013.9525641,2,12953773.0513,2.79717948718,801706.794872,2,2006.97628205,
2017-11-20,5235.22829538,6,12603671.0769,2.83076923077,1202287.69231,6,447.686153846,
2017-11-21,28637.8610256,2,12253569.1026,2.86435897436,1602868.58974,3,14318.9305128,
2017-11-22,,,11903467.1282,2.89794871795,2003449.48718,,,
2017-11-23,,,11553365.1538,2.93153846154,2404030.38462,,,
2017-11-24,95682.8743001,54,11203263.1795,2.96512820513,2804611.28205,47,549.703042359,
2017-11-25,2753867.92122,135,10853161.2051,2.99871794872,3205192.17949,110,2986.40821154,
2017-11-26,937732.323554,123,10503059.2308,3.03230769231,3605773.07692,97,1719.77330769,
2017-11-27,893339.85998,121,10152957.2564,3.0658974359,4006353.97436,84,2239.20885128,
2017-11-28,977470.3305,129,9802855.28205,3.09948717949,4406934.87179,88,1850.39384615,
2017-11-29,4741553.84389,81,9452753.30769,3.13307692308,4807515.76923,57,1723.19230769,
2017-11-30,2240508.5234,101,9102651.33333,3.16666666667,5208096.66667,85,2523.83333333,
2017-12-01,1237599.07033,70,8752549.35897,3.20025641026,5608677.5641,54,984.790903205,
2017-12-02,1135584.21062,79,8402447.38462,3.23384615385,6009258.46154,45,2819.6228,
2017-12-03,2909942.08192,89,8052345.41026,3.26743589744,6409839.35897,62,1563.38835149,
2017-12-04,2202652.7894,165,7702243.4359,3.30102564103,6810420.25641,117,1883.28530379,
2017-12-05,1907417.70414,54,7352141.46154,3.33461538462,7211001.15385,38,861.271464231,
2017-12-06,8602.39589744,3,7002039.48718,3.36820512821,7611582.05128,4,4206.88820513,
2017-12-07,,,6651937.51282,3.40179487179,8012162.94872,,,
2017-12-08,,,6301835.53846,3.43538461538,8412743.84615,,,
2017-12-09,,,5951733.5641,3.46897435897,8813324.74359,,,
2017-12-10,,,5601631.58974,3.50256410256,9213905.64103,,,
2017-12-11,,,5251529.61538,3.53615384615,9614486.53846,,,
2017-12-12,2435.14342667,2,4901427.64103,3.56974358974,10015067.4359,3,1217.57171333,
2017-12-13,2333.3385,4,4551325.66667,3.60333333333,10415648.3333,7,168.545916667,
2017-12-14,123.655384615,1,4201223.69231,3.63692307692,10816229.2308,2,123.655384615,
2017-12-15,517.542307692,2,3851121.71795,3.67051282051,11216810.1282,4,258.771153846,
2017-12-16,29421.7000014,5,3501019.74359,3.7041025641,11617391.0256,4,6634.04769231,
2017-12-17,8432.23384615,8,3150917.76923,3.73769230769,12017971.9231,9,259.769615385,
2017-12-18,132482.518551,106,2800815.79487,3.77128205128,12418552.8205,123,372.423530769,
2017-12-19,72051.7545273,26,2450713.82051,3.80487179487,12819133.7179,25,952.263717731,
2017-12-20,50833.9126612,14,2100611.84615,3.83846153846,13219714.6154,16,2878.84615385,
2017-12-21,7709.83142541,7,1750509.87179,3.87205128205,13620295.5128,5,1440.98039977,
2017-12-22,19007128.7214,62,1400407.89744,3.90564102564,14020876.4103,66,183126.446605,
2017-12-23,58575734.1631,165,1050305.92308,3.93923076923,14421457.3077,165,46876.8461538,
2017-12-24,86004701.7697,667,700203.948718,3.97282051282,14822038.2051,641,7276.22076923,
2017-12-25,167924516.022,5025,350101.974359,4.00641025641,15222619.1026,4413,5869.39102564,
2017-12-26,67183922.9343,3002,0.0,4.04,15623200.0,2894,5767.0747498,
2017-12-27,53484314.8108,2433,0.0,6.53,29351900.0,2417,5358.518,
2017-12-28,13127282.8943,564,0.0,5.65,10466100.0,613,6206.52499972,
2017-12-29,12823650.242,1155,0.0,5.12,15972400.0,1035,3156.445696,
2017-12-30,14841601.5189,816,0.0,6.02,11138000.0,765,4648.18256279,
2017-12-31,11565197.0349,1079,0.0,5.47,10903700.0,969,5470.0,
2018-01-01,5854394.494,542,0.0,5.66,8631880.0,499,2674.2598379,
2018-01-02,6490885.98154,649,0.0,5.36,18219900.0,621,3771.324408,
2018-01-03,13029621.0157,1004,0.0,5.56,32260000.0,868,2866.206132,
2018-01-04,13792490.3669,926,0.0,7.51,26605500.0,837,3032.749031,
2018-01-05,8454411.95941,537,0.0,6.87,18666600.0,574,2637.281019,
2018-01-06,9548670.99828,1005,0.0,6.77,30465900.0,909,1437.271,
2018-01-07,19506884.2778,1381,0.0,9.75,66197200.0,1316,2930.1675,
2018-01-08,22588745.9147,975,0.0,13.76,43579100.0,1019,3453.90374508,
2018-01-09,17604809.144,978,0.0,13.6,40054300.0,985,3137.6273905,
2018-01-10,22836225.324,759,0.0,16.27,38735100.0,794,3414.14463705,
2018-01-11,11162997.3559,676,0.0,14.58,34004200.0,713,2162.49701092,
2018-01-12,12908761.7885,815,0.0,12.39,34216700.0,822,2862.3378,
2018-01-13,10060572.2339,738,453737888.0,12.78,34867600.0,755,2072.01720049,
2018-01-14,10035669.523,748,445135104.0,12.54,30612100.0,762,1926.26428744,
2018-01-15,10728805.7628,683,408992000.0,11.52,31270000.0,663,1495.983744,
2018-01-16,7219418.21996,834,379196768.0,10.68,29455400.0,815,1782.492,
2018-01-17,6129082.34886,879,288179264.0,8.12,25107900.0,796,1471.11296164,
2018-01-18,4006595.67139,675,293884288.0,8.28,23002100.0,659,1003.46917709,
2018-01-19,3593384.30509,634,315484704.0,8.89,18686600.0,615,1115.9329933,
2018-01-20,4806604.58471,813,298765120.0,8.42,17322300.0,760,1010.4,
2018-01-21,38981962.638,705,445150944.0,12.54,17997600.0,687,1793.22,
2018-01-22,15185283.9342,670,368591296.0,10.38,24012500.0,630,1244.15766475,
2018-01-23,3873362.96089,554,342790400.0,9.66,20834800.0,542,971.655561954,
2018-01-24,5861683.07613,587,337757248.0,9.51,27519800.0,544,1181.94269093,
2018-01-25,4245230.24424,522,366742720.0,10.33,26709600.0,518,1253.27140378,
2018-01-26,6698498.87358,733,374774912.0,10.56,31024900.0,637,1063.67663424,
2018-01-27,3811054.44644,746,403112160.0,11.36,26194600.0,652,1133.14253553,
2018-01-28,5388478.54013,893,419114432.0,11.81,29816600.0,833,1181.0,
2018-01-29,5829342.7101,905,452233216.0,12.74,33887700.0,851,1236.27218442,
2018-01-30,6915199.23906,737,475348512.0,13.39,26694000.0,797,1519.04798692,
2018-01-31,8995535.64805,578,410176224.0,11.55,27971900.0,546,1528.065,
2018-02-01,6437943.76268,626,401266400.0,11.3,20021100.0,607,1656.2292593,
2018-02-02,9332641.73549,691,354609888.0,9.99,14111700.0,682,1148.055795,
2018-02-03,1988216.07701,447,324540736.0,9.14,16576800.0,459,965.296889968,
2018-02-04,3833799.93338,398,338244000.0,9.53,17053800.0,401,996.1427865,
2018-02-05,9828544.69063,701,284270592.0,8.01,14996000.0,610,1683.702,
2018-02-06,6198168.89357,703,214405632.0,6.04,17735400.0,703,1597.66182654,
2018-02-07,15889925.5141,733,283123264.0,7.98,16844600.0,740,3592.44438,
2018-02-08,5515646.71022,454,255457056.0,7.2,7603820.0,466,2175.084,
2018-02-09,5607696.35509,569,277235584.0,7.81,8132480.0,578,3124.0,
2018-02-10,5365318.16783,722,311230432.0,8.77,7803680.0,730,5303.54529158,
2018-02-11,4515413.14193,856,299395360.0,8.43,6111070.0,825,3373.6566088,
2018-02-12,3591148.1901,578,284415072.0,8.01,10112200.0,564,2403.0,
2018-02-13,2444051.49236,284,306376384.0,8.63,7953730.0,297,708.568517209,
2018-02-14,2273256.87404,312,284564064.0,8.02,9340850.0,350,715.44415,
2018-02-15,3853654.74176,330,317582336.0,8.95,9306720.0,357,895.0,
2018-02-16,2500622.42762,269,326652448.0,9.2,7908390.0,288,920.0,
2018-02-17,1897878.12196,304,328814592.0,9.26,9999020.0,334,925.297755862,
2018-02-18,1479668.03242,279,343058720.0,9.66,8856730.0,318,966.0,
2018-02-19,1317846.95804,343,310420032.0,8.74,14044500.0,391,961.4,
2018-02-20,1606588.69104,280,345393728.0,9.73,9894190.0,340,964.872736303,
2018-02-21,1471291.12672,236,312044032.0,8.79,8372740.0,281,908.340603662,
2018-02-22,842701.074629,224,294900416.0,8.31,7357000.0,270,954.449672313,
2018-02-23,1006850.46197,219,275848960.0,7.77,7735880.0,258,909.09,
2018-02-24,862443.806926,224,289639840.0,8.16,6797450.0,269,819.473329952,
2018-02-25,876198.723276,219,280214752.0,7.89,6952650.0,253,826.0041,
2018-02-26,1087551.23494,224,270548160.0,7.62,9547460.0,269,852.76672728,
2018-02-27,1416400.24493,302,303102688.0,8.54,9223900.0,332,1024.94945,
2018-02-28,1223006.77993,232,306337888.0,8.63,7080960.0,282,1351.79417906,
2018-03-01,1599301.89071,261,289987072.0,8.17,7480770.0,298,681.58225,
2018-03-02,1150513.09767,203,299070656.0,8.42,7114150.0,263,848.944816,
2018-03-03,861930.485057,190,285569152.0,8.04,6660700.0,217,809.59584,
2018-03-04,2861625.14857,210,278380000.0,7.84,6486680.0,256,648.776464,
2018-03-05,551853.187915,186,285113216.0,8.03,6728760.0,228,847.313465867,
2018-03-06,5705907.04288,394,280927232.0,7.91,7998320.0,403,2414.59341667,
2018-03-07,2334578.74225,296,249306672.0,7.02,6587540.0,340,750.886578,
2018-03-08,1555284.47391,330,227069328.0,6.4,6536680.0,354,611.74074176,
2018-03-09,2724279.50005,314,207399488.0,5.84,7059530.0,329,925.465229298,
2018-03-10,2868041.03395,186,209756144.0,5.91,6834320.0,217,524.89665,
2018-03-11,960347.315785,178,204251360.0,5.75,5371070.0,196,698.2273875,
2018-03-12,3438374.02527,166,222474208.0,6.27,22974400.0,205,1152.13765587,
2018-03-13,1120722.92873,210,214610288.0,6.05,8086130.0,250,701.351695,
2018-03-14,1193097.84822,181,215933104.0,6.08,7683750.0,208,742.971809664,
2018-03-15,1550882.4038,197,195291968.0,5.5,8470930.0,222,988.9,
2018-03-16,1297089.51207,166,182644864.0,5.14,7289760.0,187,711.582596646,
2018-03-17,1137629.81852,212,183257232.0,5.16,6892330.0,213,671.89954698,
2018-03-18,4185508.33835,314,170736816.0,4.81,8669350.0,326,1040.87091007,
2018-03-19,1005393.29999,163,157398048.0,4.43,7191900.0,190,1022.01872,
2018-03-20,1069273.82111,186,178220912.0,5.02,8300320.0,214,586.419503684,
2018-03-21,1130956.86556,215,191498288.0,5.39,9373150.0,249,554.631,
2018-03-22,1409303.9688,207,211736816.0,5.96,9282230.0,246,873.401110938,
2018-03-23,2121288.93728,330,217607536.0,6.13,8663740.0,360,458.1859305,
2018-03-24,941324.21426,259,218855152.0,6.16,10120700.0,275,724.478372033,
2018-03-25,1237333.00358,220,229060000.0,6.45,8618310.0,251,758.63990679,
2018-03-26,6942256.6645,227,228162128.0,6.43,12951600.0,236,1381.753631,
2018-03-27,11025590.5081,893,235173856.0,6.62,8752780.0,894,4954.611896,
2018-03-28,5081625.81384,599,216828896.0,6.11,13138400.0,672,1509.17,
2018-03-29,2635790.14756,379,228698112.0,6.44,13583200.0,447,1136.619428,
2018-03-30,3580633.03164,272,206349840.0,5.81,9860720.0,325,1424.0395557,
2018-03-31,1982514.53174,199,193971808.0,5.46,7834870.0,227,1265.77364878,
2018-04-01,784323.304901,157,181402016.0,5.11,7125760.0,188,2130.87,
2018-04-02,468837.157297,135,168237200.0,4.74,6555250.0,179,952.099626,
2018-04-03,586525.768253,161,174654480.0,4.92,6794800.0,204,806.582578915,
2018-04-04,509947.537516,151,174571152.0,4.92,5950550.0,170,603.083519904,
2018-04-05,987653.238169,148,156403776.0,4.41,6405080.0,176,507.021308359,
2018-04-06,2052683.95434,966,155874080.0,4.39,6063120.0,965,746.3,
2018-04-07,345419.855227,126,149522112.0,4.21,6773940.0,135,843.8930265,
2018-04-08,2952509.59353,282,156575200.0,4.41,7313070.0,270,1545.80881875,
2018-04-09,620432.947267,152,164825408.0,4.64,6229730.0,155,1152.08068,
2018-04-10,779055.142483,175,156588512.0,4.41,8230680.0,181,1323.0,
2018-04-11,707857.281237,142,161833984.0,4.56,8992450.0,148,1131.03240888,
2018-04-12,2307678.46689,233,172188896.0,4.85,13832200.0,221,1421.55738372,
2018-04-13,2526011.84807,825,195285040.0,5.5,13461200.0,795,0.01727,
2018-04-14,2744215.00004,749,182492432.0,5.14,11079100.0,773,427.91014,
2018-04-15,1399128.39663,193,173036032.0,4.87,10298700.0,223,881.357016,
2018-04-16,1175415.84369,145,185064976.0,5.21,10225200.0,171,1042.0,
2018-04-17,1634027.96238,124,178664528.0,5.03,9563410.0,174,649.970843316,
2018-04-18,799427.573638,151,177340976.0,5.0,10395600.0,194,750.0,
2018-04-19,903918.986173,154,185386592.0,5.22,17396300.0,188,850.743271012,
2018-04-20,1365381.87938,214,200461552.0,5.65,25284500.0,233,1288.7811025,
2018-04-21,27805624.4783,187,227792800.0,6.42,25077200.0,198,1152.00538165,
2018-04-22,115197802.095,1888,210042928.0,5.92,22421000.0,1771,2960.0,
2018-04-23,6880742.60961,483,216478400.0,6.1,25721300.0,489,2245.837,
2018-04-24,4595226.00062,369,218215312.0,6.15,40115600.0,367,1849.79291025,
2018-04-25,9911840.16376,1935,257388896.0,7.25,38172700.0,2003,2653.49999927,
2018-04-26,4203160.8205,531,222995232.0,6.28,36179800.0,534,2298.47999937,
2018-04-27,4678447.2622,1055,250508528.0,7.06,34653100.0,1041,221.6134,
2018-04-28,58810664.884,463,249421072.0,7.03,46872600.0,412,1905.13,
2018-04-29,11048998.3048,794,313053152.0,8.82,63774400.0,686,2096.91296572,
2018-04-30,9761714.16619,437,358539008.0,10.1,42842600.0,447,2898.7,
2018-05-01,12152067.8469,1135,324629632.0,9.14,37775900.0,1244,1822.73145841,
2018-05-02,14934629.7173,1047,346536896.0,9.76,87955200.0,1023,2394.10848,
2018-05-03,21710027.356,915,401900384.0,11.32,51648200.0,827,2868.52622538,
2018-05-04,21830303.3321,564,400093536.0,11.27,43043500.0,522,3440.26141667,
2018-05-05,6227416.43591,308,389847520.0,10.98,45001000.0,337,1978.047,
2018-05-06,4445723.82643,301,382767904.0,10.78,39044100.0,283,2043.01180971,
2018-05-07,4960486.63478,334,364115264.0,10.26,34330200.0,335,3099.479823,
2018-05-08,6990058.25604,582,359468864.0,10.13,32364800.0,576,760.119031899,
2018-05-09,1899721.07063,753,342915072.0,9.66,38749000.0,756,454.315421154,
2018-05-10,1447262.10192,205,420140320.0,9.23,34061400.0,200,1408.96386441,
2018-05-11,4384515.98734,179,394244128.0,8.66,29994800.0,173,1298.99999913,
2018-05-12,1514366.97268,183,354121856.0,7.78,30013600.0,180,1005.295812,
2018-05-13,493899.985484,131,362636064.0,7.97,25889700.0,149,797.0,
2018-05-14,1164318.09427,130,390685664.0,8.59,32005000.0,142,907.375664763,
2018-05-15,830372.326918,137,368859808.0,8.11,36382100.0,132,1208.763871,
2018-05-16,13289413.7016,156,349629760.0,7.68,37253000.0,163,1653.5808,
2018-05-17,1377618.74903,168,350953632.0,7.71,34718500.0,167,1019.4182131,
2018-05-18,3093293.46838,139,320380544.0,7.04,41614500.0,142,1630.1119993,
2018-05-19,16079088.4694,130,329856096.0,7.25,40626700.0,138,1793.4053125,
2018-05-20,715050.666892,147,335735520.0,7.38,43360300.0,174,1420.56605055,
2018-05-21,713596.072633,193,347597120.0,7.64,40268800.0,216,756.36,
2018-05-22,3307784.31823,138,328883360.0,7.23,39885100.0,144,1012.2,
2018-05-23,706624.702183,124,286937280.0,6.31,33937300.0,147,1087.462876,
2018-05-24,762510.421082,96,268268064.0,5.9,42078900.0,110,614.795946451,
2018-05-25,681284.430675,120,289918432.0,6.37,41783600.0,152,874.312757181,
2018-05-26,326022.641352,80,282518112.0,6.21,44855000.0,110,848.5471305,
2018-05-27,679396.467805,184,284097824.0,6.24,28078200.0,188,840.215064,
2018-05-28,696094.252749,91,278423200.0,6.12,47211500.0,125,1223.99999939,
2018-05-29,1043492.9165,154,265878496.0,5.84,47155200.0,176,320.062952,
2018-05-30,181359.315628,79,284564448.0,6.25,44602200.0,114,513.709546088,
2018-05-31,1308302.54488,153,275237312.0,6.05,44532000.0,179,1197.9,
2018-06-01,1015184.73049,112,308106080.0,6.77,52076000.0,148,1352.39500563,
2018-06-02,1072957.07887,96,326471040.0,7.18,26091500.0,135,1148.79999996,
2018-06-03,322617.653542,96,338242432.0,7.43,43299900.0,129,661.078832044,
2018-06-04,7197891.5762,87,335158432.0,7.37,47360800.0,110,926.328251258,
2018-06-05,330703.821056,83,327423168.0,7.2,44496500.0,106,625.734116547,
2018-06-06,4494854.97343,177,331087328.0,7.28,41039800.0,197,2444.50873333,
2018-06-07,2198973.19941,84,329239968.0,7.24,40418900.0,113,1423.02199996,
2018-06-08,6948770.16498,47,317414624.0,6.98,42699700.0,61,1382.04,
2018-06-09,380403.38938,40,311241696.0,6.84,42445000.0,61,615.6,
2018-06-10,140019.079101,54,298296000.0,6.56,39818100.0,71,685.813985711,
2018-06-11,699619.425027,59,257372624.0,5.66,42832700.0,81,826.36,
2018-06-12,1616689.36336,75,263702624.0,5.8,39941300.0,101,1087.23830179,
2018-06-13,404360.050564,94,234007312.0,5.14,42596100.0,106,1002.4132049,
2018-06-14,1016889.22614,146,233825760.0,5.14,43400300.0,162,470.824,
2018-06-15,130696.30936,62,254867488.0,5.6,39851400.0,85,385.233753994,
2018-06-16,166127.690501,57,246705904.0,5.42,43290000.0,82,758.67579528,
2018-06-17,443995.338144,71,256448848.0,5.64,40296900.0,94,951.099267347,
2018-06-18,213837.819961,46,249619952.0,5.49,37153100.0,66,717.232315796,
2018-06-19,573390.951338,73,255006720.0,5.6,38918300.0,105,512.834,
2018-06-20,160540.801092,51,262038784.0,5.76,36004300.0,73,1023.24415104,
2018-06-21,118218.941469,44,244477648.0,5.37,33122200.0,61,537.0,
2018-06-22,642512.519036,44,244581360.0,5.38,35320300.0,61,953.958887317,
2018-06-23,81863.152312,20,210089520.0,4.62,28930700.0,32,883.696833096,
2018-06-24,741329.862638,41,208917552.0,4.59,31989200.0,62,459.0,
2018-06-25,156451.285397,24,202651072.0,4.45,32049700.0,32,609.868150103,
2018-06-26,325888.285185,36,203451408.0,4.47,34723900.0,49,744.255000201,
2018-06-27,6308544.8693,220,199729040.0,4.39,40741400.0,298,520.077219345,
2018-06-28,1757132.41878,214,226267056.0,4.97,38299600.0,275,994.0,
2018-06-29,309157.731052,61,211423936.0,4.65,32389300.0,82,613.27638303,
2018-06-30,160763.582361,53,218365424.0,4.8,37564600.0,90,483.01584,
2018-07-01,201407.680521,42,222897680.0,4.9,37194400.0,71,344.658793153,
2018-07-02,666182.146085,30,227857184.0,5.01,27910000.0,50,1132.250481,
2018-07-03,86038.1145553,41,233798112.0,5.14,26710600.0,71,447.18,
2018-07-04,875325.891603,39,220435216.0,4.84,29380900.0,67,605.0,
2018-07-05,42046.9174839,33,218928720.0,4.81,32203600.0,53,481.0,
2018-07-06,127097.729593,32,210872032.0,4.63,26188300.0,46,1049.14865416,
2018-07-07,84771.2235842,35,207657904.0,4.56,30171400.0,54,683.999999954,
2018-07-08,62113.8259098,38,211764288.0,4.65,28776200.0,56,684.701640855,
2018-07-09,31289504.939,138,207622864.0,4.56,29061300.0,149,1616.55523722,
2018-07-10,2333238.83181,54,199942016.0,4.39,30176700.0,76,1734.05,
2018-07-11,1808537.29191,37,176664672.0,3.88,24045000.0,55,1164.122608,
2018-07-12,403514.253064,32,156854880.0,3.45,27838200.0,51,811.673801359,
2018-07-13,4244764.34524,30,151463136.0,3.33,25108400.0,45,1298.04714905,
2018-07-14,697118.952153,31,142511456.0,3.13,24384100.0,56,1467.06716001,
2018-07-15,352509.904662,32,139636304.0,3.07,26959900.0,40,1180.04051982,
